Bin Id,Marker Id,Gene Ids
final.contigs.fa.metabat_bins_82,PF04997.7,k99_52428_2
final.contigs.fa.metabat_bins_82,PF04997.7,k99_562306_2
final.contigs.fa.metabat_bins_82,PF04997.7,k99_758399_1
final.contigs.fa.metabat_bins_82,PF04997.7,k99_844989_1
final.contigs.fa.metabat_bins_82,PF00687.16,k99_1033148_4
final.contigs.fa.metabat_bins_82,PF00687.16,k99_1059521_5
final.contigs.fa.metabat_bins_82,PF00687.16,k99_1159640_5
final.contigs.fa.metabat_bins_82,PF00687.16,k99_1463011_15
final.contigs.fa.metabat_bins_82,PF00687.16,k99_1516190_1
final.contigs.fa.metabat_bins_82,PF00687.16,k99_1612272_5
final.contigs.fa.metabat_bins_82,PF00687.16,k99_2002850_5
final.contigs.fa.metabat_bins_82,PF00687.16,k99_2076881_5
final.contigs.fa.metabat_bins_82,PF00687.16,k99_2147457_1
final.contigs.fa.metabat_bins_82,PF00687.16,k99_2417425_2
final.contigs.fa.metabat_bins_82,PF00687.16,k99_2960587_2
final.contigs.fa.metabat_bins_82,PF00687.16,k99_3130986_5
final.contigs.fa.metabat_bins_82,PF00687.16,k99_3271989_4
final.contigs.fa.metabat_bins_82,PF00687.16,k99_3324146_5
final.contigs.fa.metabat_bins_82,PF00687.16,k99_3439460_4
final.contigs.fa.metabat_bins_82,PF00687.16,k99_3471693_4
final.contigs.fa.metabat_bins_82,PF00687.16,k99_3551952_4
final.contigs.fa.metabat_bins_82,PF00687.16,k99_3828671_5
final.contigs.fa.metabat_bins_82,PF00687.16,k99_4301802_2
final.contigs.fa.metabat_bins_82,PF00687.16,k99_758399_5
final.contigs.fa.metabat_bins_82,PF00687.16,k99_770407_2
final.contigs.fa.metabat_bins_82,PF00347.18,k99_1195801_18
final.contigs.fa.metabat_bins_82,PF00347.18,k99_1328884_10
final.contigs.fa.metabat_bins_82,PF00347.18,k99_1365530_18
final.contigs.fa.metabat_bins_82,PF00347.18,k99_1559688_3
final.contigs.fa.metabat_bins_82,PF00347.18,k99_1683113_7
final.contigs.fa.metabat_bins_82,PF00347.18,k99_1817176_8
final.contigs.fa.metabat_bins_82,PF00347.18,k99_1961370_1
final.contigs.fa.metabat_bins_82,PF00347.18,k99_2030933_6
final.contigs.fa.metabat_bins_82,PF00347.18,k99_2032296_5
final.contigs.fa.metabat_bins_82,PF00347.18,k99_2268600_5
final.contigs.fa.metabat_bins_82,PF00347.18,k99_2410712_4
final.contigs.fa.metabat_bins_82,PF00347.18,k99_2414107_10
final.contigs.fa.metabat_bins_82,PF00347.18,k99_2425496_15
final.contigs.fa.metabat_bins_82,PF00347.18,k99_2554661_1
final.contigs.fa.metabat_bins_82,PF00347.18,k99_2614524_11
final.contigs.fa.metabat_bins_82,PF00347.18,k99_2821992_3
final.contigs.fa.metabat_bins_82,PF00347.18,k99_3000845_1
final.contigs.fa.metabat_bins_82,PF00347.18,k99_3429850_5
final.contigs.fa.metabat_bins_82,PF00347.18,k99_344542_38
final.contigs.fa.metabat_bins_82,PF00347.18,k99_3928372_1
final.contigs.fa.metabat_bins_82,PF00347.18,k99_4477672_4
final.contigs.fa.metabat_bins_82,PF00347.18,k99_4485911_13
final.contigs.fa.metabat_bins_82,PF00347.18,k99_4566649_8
final.contigs.fa.metabat_bins_82,PF00347.18,k99_4593340_10
final.contigs.fa.metabat_bins_82,PF00347.18,k99_633622_36
final.contigs.fa.metabat_bins_82,PF00347.18,k99_754336_9
final.contigs.fa.metabat_bins_82,PF00347.18,k99_944518_7
final.contigs.fa.metabat_bins_82,PF00347.18,k99_983656_10
final.contigs.fa.metabat_bins_82,PF05000.12,k99_1009697_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_1073184_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_1269041_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_1326744_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_1463011_19
final.contigs.fa.metabat_bins_82,PF05000.12,k99_1612272_9
final.contigs.fa.metabat_bins_82,PF05000.12,k99_1762869_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_1771193_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_1986738_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_2226586_2
final.contigs.fa.metabat_bins_82,PF05000.12,k99_2367627_3
final.contigs.fa.metabat_bins_82,PF05000.12,k99_2403755_3
final.contigs.fa.metabat_bins_82,PF05000.12,k99_2415593_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_2417425_6
final.contigs.fa.metabat_bins_82,PF05000.12,k99_2505473_4
final.contigs.fa.metabat_bins_82,PF05000.12,k99_2588876_2
final.contigs.fa.metabat_bins_82,PF05000.12,k99_2637164_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_26758_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_3324146_9
final.contigs.fa.metabat_bins_82,PF05000.12,k99_3640662_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_4029718_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_4456404_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_52428_2
final.contigs.fa.metabat_bins_82,PF05000.12,k99_562306_2
final.contigs.fa.metabat_bins_82,PF05000.12,k99_758399_1
final.contigs.fa.metabat_bins_82,PF05000.12,k99_844989_1
final.contigs.fa.metabat_bins_82,PF00297.17,k99_1001426_4
final.contigs.fa.metabat_bins_82,PF00297.17,k99_1195801_3
final.contigs.fa.metabat_bins_82,PF00297.17,k99_127235_9
final.contigs.fa.metabat_bins_82,PF00297.17,k99_1365530_3
final.contigs.fa.metabat_bins_82,PF00297.17,k99_1452107_7
final.contigs.fa.metabat_bins_82,PF00297.17,k99_1872908_4
final.contigs.fa.metabat_bins_82,PF00297.17,k99_2034218_3
final.contigs.fa.metabat_bins_82,PF00297.17,k99_2122675_3
final.contigs.fa.metabat_bins_82,PF00297.17,k99_2134837_1
final.contigs.fa.metabat_bins_82,PF00297.17,k99_2414107_25
final.contigs.fa.metabat_bins_82,PF00297.17,k99_2549208_1
final.contigs.fa.metabat_bins_82,PF00297.17,k99_3053595_2
final.contigs.fa.metabat_bins_82,PF00297.17,k99_3369839_4
final.contigs.fa.metabat_bins_82,PF00297.17,k99_3439402_13
final.contigs.fa.metabat_bins_82,PF00297.17,k99_3559951_3
final.contigs.fa.metabat_bins_82,PF00297.17,k99_3826014_3
final.contigs.fa.metabat_bins_82,PF00297.17,k99_4078866_3
final.contigs.fa.metabat_bins_82,PF00297.17,k99_633622_21
final.contigs.fa.metabat_bins_82,PF00297.17,k99_900803_2
final.contigs.fa.metabat_bins_82,PF00297.17,k99_944518_22
final.contigs.fa.metabat_bins_82,PF00297.17,k99_983656_24
final.contigs.fa.metabat_bins_82,PF01000.21,k99_1074166_1
final.contigs.fa.metabat_bins_82,PF01000.21,k99_1088976_2
final.contigs.fa.metabat_bins_82,PF01000.21,k99_1195801_30
final.contigs.fa.metabat_bins_82,PF01000.21,k99_1238365_3
final.contigs.fa.metabat_bins_82,PF01000.21,k99_1271903_3
final.contigs.fa.metabat_bins_82,PF01000.21,k99_143762_3
final.contigs.fa.metabat_bins_82,PF01000.21,k99_1656633_2
final.contigs.fa.metabat_bins_82,PF01000.21,k99_1887049_3
final.contigs.fa.metabat_bins_82,PF01000.21,k99_2364209_8
final.contigs.fa.metabat_bins_82,PF01000.21,k99_2425496_4
final.contigs.fa.metabat_bins_82,PF01000.21,k99_2624114_8
final.contigs.fa.metabat_bins_82,PF01000.21,k99_3008013_7
final.contigs.fa.metabat_bins_82,PF01000.21,k99_3098742_2
final.contigs.fa.metabat_bins_82,PF01000.21,k99_4053202_5
final.contigs.fa.metabat_bins_82,PF01000.21,k99_4671913_1
final.contigs.fa.metabat_bins_82,PF01000.21,k99_610994_6
final.contigs.fa.metabat_bins_82,PF01000.21,k99_633622_47
final.contigs.fa.metabat_bins_82,PF01000.21,k99_707869_4
final.contigs.fa.metabat_bins_82,PF01000.21,k99_787936_6
final.contigs.fa.metabat_bins_82,PF01000.21,k99_805336_6
final.contigs.fa.metabat_bins_82,PF00562.23,k99_1230118_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_1269041_2
final.contigs.fa.metabat_bins_82,PF00562.23,k99_1305977_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_1463011_18
final.contigs.fa.metabat_bins_82,PF00562.23,k99_1612272_8
final.contigs.fa.metabat_bins_82,PF00562.23,k99_162456_3
final.contigs.fa.metabat_bins_82,PF00562.23,k99_1651308_2
final.contigs.fa.metabat_bins_82,PF00562.23,k99_167084_3
final.contigs.fa.metabat_bins_82,PF00562.23,k99_1771193_2
final.contigs.fa.metabat_bins_82,PF00562.23,k99_1775559_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_184694_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_1900548_2
final.contigs.fa.metabat_bins_82,PF00562.23,k99_2002850_8
final.contigs.fa.metabat_bins_82,PF00562.23,k99_2029896_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_2147457_4
final.contigs.fa.metabat_bins_82,PF00562.23,k99_2417425_5
final.contigs.fa.metabat_bins_82,PF00562.23,k99_2491873_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_2588876_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_3219000_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_3324146_8
final.contigs.fa.metabat_bins_82,PF00562.23,k99_3439460_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_3476580_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_3918503_2
final.contigs.fa.metabat_bins_82,PF00562.23,k99_4264885_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_4663807_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_52428_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_59674_1
final.contigs.fa.metabat_bins_82,PF00562.23,k99_758399_2
final.contigs.fa.metabat_bins_82,PF00366.15,k99_1195801_12
final.contigs.fa.metabat_bins_82,PF00366.15,k99_1217040_5
final.contigs.fa.metabat_bins_82,PF00366.15,k99_1325287_3
final.contigs.fa.metabat_bins_82,PF00366.15,k99_1328884_16
final.contigs.fa.metabat_bins_82,PF00366.15,k99_1365530_12
final.contigs.fa.metabat_bins_82,PF00366.15,k99_1683113_2
final.contigs.fa.metabat_bins_82,PF00366.15,k99_1817176_3
final.contigs.fa.metabat_bins_82,PF00366.15,k99_1961370_7
final.contigs.fa.metabat_bins_82,PF00366.15,k99_2034218_12
final.contigs.fa.metabat_bins_82,PF00366.15,k99_2410712_9
final.contigs.fa.metabat_bins_82,PF00366.15,k99_2414107_16
final.contigs.fa.metabat_bins_82,PF00366.15,k99_2425496_21
final.contigs.fa.metabat_bins_82,PF00366.15,k99_2554661_7
final.contigs.fa.metabat_bins_82,PF00366.15,k99_2614524_5
final.contigs.fa.metabat_bins_82,PF00366.15,k99_3423014_7
final.contigs.fa.metabat_bins_82,PF00366.15,k99_3439402_4
final.contigs.fa.metabat_bins_82,PF00366.15,k99_344542_31
final.contigs.fa.metabat_bins_82,PF00366.15,k99_3928372_6
final.contigs.fa.metabat_bins_82,PF00366.15,k99_4485911_7
final.contigs.fa.metabat_bins_82,PF00366.15,k99_4593340_4
final.contigs.fa.metabat_bins_82,PF00366.15,k99_633622_30
final.contigs.fa.metabat_bins_82,PF00366.15,k99_668725_4
final.contigs.fa.metabat_bins_82,PF00366.15,k99_754336_15
final.contigs.fa.metabat_bins_82,PF00366.15,k99_900803_11
final.contigs.fa.metabat_bins_82,PF00366.15,k99_944518_13
final.contigs.fa.metabat_bins_82,PF00366.15,k99_979043_2
final.contigs.fa.metabat_bins_82,PF00366.15,k99_983656_15
final.contigs.fa.metabat_bins_82,PF00572.13,k99_1031817_7
final.contigs.fa.metabat_bins_82,PF00572.13,k99_1259701_4
final.contigs.fa.metabat_bins_82,PF00572.13,k99_1260352_6
final.contigs.fa.metabat_bins_82,PF00572.13,k99_143463_2
final.contigs.fa.metabat_bins_82,PF00572.13,k99_1593509_5
final.contigs.fa.metabat_bins_82,PF00572.13,k99_1648598_9
final.contigs.fa.metabat_bins_82,PF00572.13,k99_1741183_3
final.contigs.fa.metabat_bins_82,PF00572.13,k99_1760724_1
final.contigs.fa.metabat_bins_82,PF00572.13,k99_1833715_7
final.contigs.fa.metabat_bins_82,PF00572.13,k99_1929392_7
final.contigs.fa.metabat_bins_82,PF00572.13,k99_2054169_5
final.contigs.fa.metabat_bins_82,PF00572.13,k99_24595_6
final.contigs.fa.metabat_bins_82,PF00572.13,k99_2462218_1
final.contigs.fa.metabat_bins_82,PF00572.13,k99_2600614_7
final.contigs.fa.metabat_bins_82,PF00572.13,k99_2746743_5
final.contigs.fa.metabat_bins_82,PF00572.13,k99_3052121_4
final.contigs.fa.metabat_bins_82,PF00572.13,k99_320171_4
final.contigs.fa.metabat_bins_82,PF00572.13,k99_3232907_4
final.contigs.fa.metabat_bins_82,PF00572.13,k99_3283780_8
final.contigs.fa.metabat_bins_82,PF00572.13,k99_3432988_3
final.contigs.fa.metabat_bins_82,PF00572.13,k99_3674727_3
final.contigs.fa.metabat_bins_82,PF00572.13,k99_3727019_3
final.contigs.fa.metabat_bins_82,PF00411.14,k99_1074166_3
final.contigs.fa.metabat_bins_82,PF00411.14,k99_1088976_4
final.contigs.fa.metabat_bins_82,PF00411.14,k99_1195801_28
final.contigs.fa.metabat_bins_82,PF00411.14,k99_1259710_3
final.contigs.fa.metabat_bins_82,PF00411.14,k99_1328884_2
final.contigs.fa.metabat_bins_82,PF00411.14,k99_143762_5
final.contigs.fa.metabat_bins_82,PF00411.14,k99_1488564_2
final.contigs.fa.metabat_bins_82,PF00411.14,k99_1887049_5
final.contigs.fa.metabat_bins_82,PF00411.14,k99_2364209_6
final.contigs.fa.metabat_bins_82,PF00411.14,k99_2425496_6
final.contigs.fa.metabat_bins_82,PF00411.14,k99_2624114_6
final.contigs.fa.metabat_bins_82,PF00411.14,k99_3008013_5
final.contigs.fa.metabat_bins_82,PF00411.14,k99_3665140_2
final.contigs.fa.metabat_bins_82,PF00411.14,k99_4053202_7
final.contigs.fa.metabat_bins_82,PF00411.14,k99_508614_6
final.contigs.fa.metabat_bins_82,PF00411.14,k99_602413_37
final.contigs.fa.metabat_bins_82,PF00411.14,k99_610994_4
final.contigs.fa.metabat_bins_82,PF00411.14,k99_633622_45
final.contigs.fa.metabat_bins_82,PF00411.14,k99_707869_2
final.contigs.fa.metabat_bins_82,PF00411.14,k99_754336_1
final.contigs.fa.metabat_bins_82,PF00411.14,k99_787936_4
final.contigs.fa.metabat_bins_82,PF00411.14,k99_805336_4
final.contigs.fa.metabat_bins_82,PF00238.14,k99_1195801_13
final.contigs.fa.metabat_bins_82,PF00238.14,k99_1217040_4
final.contigs.fa.metabat_bins_82,PF00238.14,k99_1325287_4
final.contigs.fa.metabat_bins_82,PF00238.14,k99_1328884_15
final.contigs.fa.metabat_bins_82,PF00238.14,k99_1365530_13
final.contigs.fa.metabat_bins_82,PF00238.14,k99_1559688_8
final.contigs.fa.metabat_bins_82,PF00238.14,k99_1683113_3
final.contigs.fa.metabat_bins_82,PF00238.14,k99_1817176_4
final.contigs.fa.metabat_bins_82,PF00238.14,k99_1961370_6
final.contigs.fa.metabat_bins_82,PF00238.14,k99_2034218_13
final.contigs.fa.metabat_bins_82,PF00238.14,k99_2410712_8
final.contigs.fa.metabat_bins_82,PF00238.14,k99_2414107_15
final.contigs.fa.metabat_bins_82,PF00238.14,k99_2425496_20
final.contigs.fa.metabat_bins_82,PF00238.14,k99_2554661_6
final.contigs.fa.metabat_bins_82,PF00238.14,k99_2614524_6
final.contigs.fa.metabat_bins_82,PF00238.14,k99_3423014_8
final.contigs.fa.metabat_bins_82,PF00238.14,k99_3439402_3
final.contigs.fa.metabat_bins_82,PF00238.14,k99_344542_32
final.contigs.fa.metabat_bins_82,PF00238.14,k99_3928372_5
final.contigs.fa.metabat_bins_82,PF00238.14,k99_4485911_8
final.contigs.fa.metabat_bins_82,PF00238.14,k99_4593340_5
final.contigs.fa.metabat_bins_82,PF00238.14,k99_633622_31
final.contigs.fa.metabat_bins_82,PF00238.14,k99_668725_5
final.contigs.fa.metabat_bins_82,PF00238.14,k99_754336_14
final.contigs.fa.metabat_bins_82,PF00238.14,k99_944518_12
final.contigs.fa.metabat_bins_82,PF00238.14,k99_983656_14
final.contigs.fa.metabat_bins_82,PF03946.9,k99_1033148_3
final.contigs.fa.metabat_bins_82,PF03946.9,k99_1059521_4
final.contigs.fa.metabat_bins_82,PF03946.9,k99_1159640_4
final.contigs.fa.metabat_bins_82,PF03946.9,k99_1463011_14
final.contigs.fa.metabat_bins_82,PF03946.9,k99_1612272_4
final.contigs.fa.metabat_bins_82,PF03946.9,k99_2002850_4
final.contigs.fa.metabat_bins_82,PF03946.9,k99_2076881_4
final.contigs.fa.metabat_bins_82,PF03946.9,k99_2320280_5
final.contigs.fa.metabat_bins_82,PF03946.9,k99_3130986_4
final.contigs.fa.metabat_bins_82,PF03946.9,k99_3271989_3
final.contigs.fa.metabat_bins_82,PF03946.9,k99_3324146_4
final.contigs.fa.metabat_bins_82,PF03946.9,k99_3439460_5
final.contigs.fa.metabat_bins_82,PF03946.9,k99_3471693_5
final.contigs.fa.metabat_bins_82,PF03946.9,k99_3551952_3
final.contigs.fa.metabat_bins_82,PF03946.9,k99_3828671_4
final.contigs.fa.metabat_bins_82,PF03946.9,k99_3938614_1
final.contigs.fa.metabat_bins_82,PF03946.9,k99_4566124_4
final.contigs.fa.metabat_bins_82,PF03946.9,k99_758399_6
final.contigs.fa.metabat_bins_82,PF03946.9,k99_770407_1
final.contigs.fa.metabat_bins_82,TIGR00468,k99_1059648_7
final.contigs.fa.metabat_bins_82,TIGR00468,k99_1109906_12
final.contigs.fa.metabat_bins_82,TIGR00468,k99_1288762_5
final.contigs.fa.metabat_bins_82,TIGR00468,k99_1755658_2
final.contigs.fa.metabat_bins_82,TIGR00468,k99_178747_8
final.contigs.fa.metabat_bins_82,TIGR00468,k99_1972455_5
final.contigs.fa.metabat_bins_82,TIGR00468,k99_2165840_2
final.contigs.fa.metabat_bins_82,TIGR00468,k99_2204996_15
final.contigs.fa.metabat_bins_82,TIGR00468,k99_2737833_2
final.contigs.fa.metabat_bins_82,TIGR00468,k99_2846873_2
final.contigs.fa.metabat_bins_82,TIGR00468,k99_2867176_16
final.contigs.fa.metabat_bins_82,TIGR00468,k99_3076903_7
final.contigs.fa.metabat_bins_82,TIGR00468,k99_3484453_1
final.contigs.fa.metabat_bins_82,TIGR00468,k99_3518488_3
final.contigs.fa.metabat_bins_82,TIGR00468,k99_3602976_2
final.contigs.fa.metabat_bins_82,TIGR00468,k99_3614696_3
final.contigs.fa.metabat_bins_82,TIGR00468,k99_3995651_6
final.contigs.fa.metabat_bins_82,TIGR00468,k99_407925_9
final.contigs.fa.metabat_bins_82,TIGR00468,k99_4215639_5
final.contigs.fa.metabat_bins_82,TIGR00468,k99_457835_4
final.contigs.fa.metabat_bins_82,TIGR00468,k99_4605515_37
final.contigs.fa.metabat_bins_82,TIGR00468,k99_605422_2
final.contigs.fa.metabat_bins_82,TIGR00468,k99_640780_2
final.contigs.fa.metabat_bins_82,TIGR00468,k99_712170_1
final.contigs.fa.metabat_bins_82,TIGR00468,k99_886479_2
final.contigs.fa.metabat_bins_82,PF00203.16,k99_1195801_7
final.contigs.fa.metabat_bins_82,PF00203.16,k99_127235_5
final.contigs.fa.metabat_bins_82,PF00203.16,k99_1365530_7
final.contigs.fa.metabat_bins_82,PF00203.16,k99_2034218_7
final.contigs.fa.metabat_bins_82,PF00203.16,k99_2134837_5
final.contigs.fa.metabat_bins_82,PF00203.16,k99_2414107_21
final.contigs.fa.metabat_bins_82,PF00203.16,k99_2549208_4
final.contigs.fa.metabat_bins_82,PF00203.16,k99_3053595_6
final.contigs.fa.metabat_bins_82,PF00203.16,k99_3423014_2
final.contigs.fa.metabat_bins_82,PF00203.16,k99_3439402_9
final.contigs.fa.metabat_bins_82,PF00203.16,k99_3559951_7
final.contigs.fa.metabat_bins_82,PF00203.16,k99_3826014_7
final.contigs.fa.metabat_bins_82,PF00203.16,k99_3928372_11
final.contigs.fa.metabat_bins_82,PF00203.16,k99_4078866_7
final.contigs.fa.metabat_bins_82,PF00203.16,k99_4432503_5
final.contigs.fa.metabat_bins_82,PF00203.16,k99_4485911_2
final.contigs.fa.metabat_bins_82,PF00203.16,k99_633622_25
final.contigs.fa.metabat_bins_82,PF00203.16,k99_73493_49
final.contigs.fa.metabat_bins_82,PF00203.16,k99_900803_6
final.contigs.fa.metabat_bins_82,PF00203.16,k99_944518_18
final.contigs.fa.metabat_bins_82,PF00203.16,k99_979043_7
final.contigs.fa.metabat_bins_82,PF00203.16,k99_983656_20
final.contigs.fa.metabat_bins_82,PF00318.15,k99_1224550_2
final.contigs.fa.metabat_bins_82,PF00318.15,k99_1259701_2
final.contigs.fa.metabat_bins_82,PF00318.15,k99_143463_4
final.contigs.fa.metabat_bins_82,PF00318.15,k99_1571418_1
final.contigs.fa.metabat_bins_82,PF00318.15,k99_1593509_3
final.contigs.fa.metabat_bins_82,PF00318.15,k99_1741183_1
final.contigs.fa.metabat_bins_82,PF00318.15,k99_1760724_3
final.contigs.fa.metabat_bins_82,PF00318.15,k99_178465_4
final.contigs.fa.metabat_bins_82,PF00318.15,k99_17865_4
final.contigs.fa.metabat_bins_82,PF00318.15,k99_1833715_5
final.contigs.fa.metabat_bins_82,PF00318.15,k99_1929392_5
final.contigs.fa.metabat_bins_82,PF00318.15,k99_198275_14
final.contigs.fa.metabat_bins_82,PF00318.15,k99_2054169_7
final.contigs.fa.metabat_bins_82,PF00318.15,k99_2600614_5
final.contigs.fa.metabat_bins_82,PF00318.15,k99_2746743_3
final.contigs.fa.metabat_bins_82,PF00318.15,k99_2845477_6
final.contigs.fa.metabat_bins_82,PF00318.15,k99_3042870_2
final.contigs.fa.metabat_bins_82,PF00318.15,k99_320171_6
final.contigs.fa.metabat_bins_82,PF00318.15,k99_3232907_2
final.contigs.fa.metabat_bins_82,PF00318.15,k99_4093516_4
final.contigs.fa.metabat_bins_82,PF00318.15,k99_4238986_3
final.contigs.fa.metabat_bins_82,PF00318.15,k99_73493_52
final.contigs.fa.metabat_bins_82,PF00177.16,k99_1062460_3
final.contigs.fa.metabat_bins_82,PF00177.16,k99_1170663_3
final.contigs.fa.metabat_bins_82,PF00177.16,k99_1365214_2
final.contigs.fa.metabat_bins_82,PF00177.16,k99_1380247_2
final.contigs.fa.metabat_bins_82,PF00177.16,k99_175917_3
final.contigs.fa.metabat_bins_82,PF00177.16,k99_2223194_5
final.contigs.fa.metabat_bins_82,PF00177.16,k99_2588876_4
final.contigs.fa.metabat_bins_82,PF00177.16,k99_2826723_2
final.contigs.fa.metabat_bins_82,PF00177.16,k99_3271863_2
final.contigs.fa.metabat_bins_82,PF00177.16,k99_3439402_17
final.contigs.fa.metabat_bins_82,PF00177.16,k99_3965918_4
final.contigs.fa.metabat_bins_82,PF00177.16,k99_4369681_3
final.contigs.fa.metabat_bins_82,PF00177.16,k99_4381556_6
final.contigs.fa.metabat_bins_82,PF00177.16,k99_4486720_2
final.contigs.fa.metabat_bins_82,PF00177.16,k99_4561311_2
final.contigs.fa.metabat_bins_82,PF00177.16,k99_4626146_2
final.contigs.fa.metabat_bins_82,PF00177.16,k99_469114_2
final.contigs.fa.metabat_bins_82,PF00177.16,k99_633622_18
final.contigs.fa.metabat_bins_82,PF02978.14,k99_1986772_8
final.contigs.fa.metabat_bins_82,PF02978.14,k99_2000442_1
final.contigs.fa.metabat_bins_82,PF02978.14,k99_20277_1
final.contigs.fa.metabat_bins_82,PF02978.14,k99_2513961_7
final.contigs.fa.metabat_bins_82,PF02978.14,k99_2776408_2
final.contigs.fa.metabat_bins_82,PF02978.14,k99_3147755_5
final.contigs.fa.metabat_bins_82,PF02978.14,k99_3493612_5
final.contigs.fa.metabat_bins_82,PF02978.14,k99_3521547_28
final.contigs.fa.metabat_bins_82,PF02978.14,k99_3901011_3
final.contigs.fa.metabat_bins_82,PF02978.14,k99_4194905_1
final.contigs.fa.metabat_bins_82,PF02978.14,k99_4424171_1
final.contigs.fa.metabat_bins_82,PF02978.14,k99_4427596_5
final.contigs.fa.metabat_bins_82,PF02978.14,k99_973054_1
final.contigs.fa.metabat_bins_82,PF00623.15,k99_1047990_1
final.contigs.fa.metabat_bins_82,PF00623.15,k99_1073184_1
final.contigs.fa.metabat_bins_82,PF00623.15,k99_1269041_1
final.contigs.fa.metabat_bins_82,PF00623.15,k99_1305977_2
final.contigs.fa.metabat_bins_82,PF00623.15,k99_1326744_1
final.contigs.fa.metabat_bins_82,PF00623.15,k99_1463011_19
final.contigs.fa.metabat_bins_82,PF00623.15,k99_1612272_9
final.contigs.fa.metabat_bins_82,PF00623.15,k99_1771193_1
final.contigs.fa.metabat_bins_82,PF00623.15,k99_1775559_2
final.contigs.fa.metabat_bins_82,PF00623.15,k99_184694_2
final.contigs.fa.metabat_bins_82,PF00623.15,k99_1900548_1
final.contigs.fa.metabat_bins_82,PF00623.15,k99_1986738_1
final.contigs.fa.metabat_bins_82,PF00623.15,k99_2226586_2
final.contigs.fa.metabat_bins_82,PF00623.15,k99_2367627_3
final.contigs.fa.metabat_bins_82,PF00623.15,k99_2415593_1
final.contigs.fa.metabat_bins_82,PF00623.15,k99_2417425_6
final.contigs.fa.metabat_bins_82,PF00623.15,k99_2588876_2
final.contigs.fa.metabat_bins_82,PF00623.15,k99_2637164_1
final.contigs.fa.metabat_bins_82,PF00623.15,k99_26758_1
final.contigs.fa.metabat_bins_82,PF00623.15,k99_3324146_9
final.contigs.fa.metabat_bins_82,PF00623.15,k99_3476580_2
final.contigs.fa.metabat_bins_82,PF00623.15,k99_4253930_5
final.contigs.fa.metabat_bins_82,PF00623.15,k99_490595_1
final.contigs.fa.metabat_bins_82,PF00623.15,k99_52428_2
final.contigs.fa.metabat_bins_82,PF00623.15,k99_562306_2
final.contigs.fa.metabat_bins_82,PF00623.15,k99_758399_1
final.contigs.fa.metabat_bins_82,PF00623.15,k99_844989_1
final.contigs.fa.metabat_bins_82,PF00573.17,k99_1001426_3
final.contigs.fa.metabat_bins_82,PF00573.17,k99_1195801_4
final.contigs.fa.metabat_bins_82,PF00573.17,k99_127235_8
final.contigs.fa.metabat_bins_82,PF00573.17,k99_1365530_4
final.contigs.fa.metabat_bins_82,PF00573.17,k99_1452107_6
final.contigs.fa.metabat_bins_82,PF00573.17,k99_1872908_3
final.contigs.fa.metabat_bins_82,PF00573.17,k99_2034218_4
final.contigs.fa.metabat_bins_82,PF00573.17,k99_2122675_4
final.contigs.fa.metabat_bins_82,PF00573.17,k99_2134837_2
final.contigs.fa.metabat_bins_82,PF00573.17,k99_2414107_24
final.contigs.fa.metabat_bins_82,PF00573.17,k99_2549208_2
final.contigs.fa.metabat_bins_82,PF00573.17,k99_3053595_3
final.contigs.fa.metabat_bins_82,PF00573.17,k99_3369839_3
final.contigs.fa.metabat_bins_82,PF00573.17,k99_3439402_12
final.contigs.fa.metabat_bins_82,PF00573.17,k99_3559951_4
final.contigs.fa.metabat_bins_82,PF00573.17,k99_3826014_4
final.contigs.fa.metabat_bins_82,PF00573.17,k99_4078866_4
final.contigs.fa.metabat_bins_82,PF00573.17,k99_4432503_8
final.contigs.fa.metabat_bins_82,PF00573.17,k99_633622_22
final.contigs.fa.metabat_bins_82,PF00573.17,k99_900803_3
final.contigs.fa.metabat_bins_82,PF00573.17,k99_944518_21
final.contigs.fa.metabat_bins_82,PF00573.17,k99_979043_10
final.contigs.fa.metabat_bins_82,PF00573.17,k99_983656_23
